,support,itemsets
2701,0.06060606060606061,"frozenset({'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})"
2702,0.06060606060606061,"frozenset({'postalCode', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2703,0.06060606060606061,"frozenset({'postalCode', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2704,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'prepaymentPenaltyMortgageFlag'})"
2705,0.06060606060606061,"frozenset({'postalCode', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2706,0.06060606060606061,"frozenset({'postalCode', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState'})"
2707,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType'})"
2708,0.06060606060606061,"frozenset({'postalCode', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal'})"
2709,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState'})"
2710,0.06060606060606061,"frozenset({'postalCode', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})"
2711,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal'})"
2712,0.06060606060606061,"frozenset({'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2713,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2714,0.06060606060606061,"frozenset({'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2715,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2716,0.06060606060606061,"frozenset({'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2717,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2718,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState'})"
2719,0.06060606060606061,"frozenset({'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})"
2720,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal'})"
2721,0.06060606060606061,"frozenset({'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})"
2722,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal'})"
2723,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'productType'})"
2724,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'DebtToIncomeRatioOriginal', 'productType'})"
2725,0.06060606060606061,"frozenset({'modificationFlag', 'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'productType'})"
2726,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'productType'})"
2727,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'propertyState'})"
2728,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'UPBoriginal'})"
2729,0.06060606060606061,"frozenset({'numberOfBorrowers', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})"
2730,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})"
2731,0.06060606060606061,"frozenset({'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})"
2732,0.06060606060606061,"frozenset({'postalCode', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2733,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2734,0.06060606060606061,"frozenset({'postalCode', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2735,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'DebtToIncomeRatioOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2736,0.06060606060606061,"frozenset({'postalCode', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2737,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2738,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState'})"
2739,0.06060606060606061,"frozenset({'postalCode', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})"
2740,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal'})"
2741,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})"
2742,0.06060606060606061,"frozenset({'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2743,0.06060606060606061,"frozenset({'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2744,0.06060606060606061,"frozenset({'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2745,0.06060606060606061,"frozenset({'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2746,0.06060606060606061,"frozenset({'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})"
2747,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
2748,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'productType'})"
2749,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'propertyState'})"
2750,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal'})"
2751,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal'})"
2752,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2753,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2754,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
2755,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2756,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'propertyState'})"
2757,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType'})"
2758,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal'})"
2759,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'propertyState'})"
2760,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal', 'propertyState'})"
2761,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal'})"
2762,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyState'})"
2763,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'UPBactual'})"
2764,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'UPBoriginal'})"
2765,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2766,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateOriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2767,0.06060606060606061,"frozenset({'numberOfBorrowers', 'UPBoriginal', 'interestRateOriginal', 'interestRateCurrent', 'UPBactual'})"
2768,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2769,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2770,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'prepaymentPenaltyMortgageFlag'})"
2771,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2772,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'productType', 'propertyState'})"
2773,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'productType'})"
2774,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'productType', 'UPBoriginal'})"
2775,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'propertyState'})"
2776,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2777,0.09090909090909091,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2778,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'LTVoriginal', 'propertyState'})"
2779,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'UPBoriginal'})"
2780,0.06060606060606061,"frozenset({'postalCode', 'UPBoriginal', 'interestRateOriginal', 'interestRateCurrent', 'UPBactual'})"
2781,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'LTVoriginal', 'interestRateCurrent', 'UPBoriginal'})"
2782,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2783,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2784,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2785,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2786,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2787,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2788,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'productType', 'propertyState'})"
2789,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'productType', 'UPBoriginal', 'propertyState'})"
2790,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal'})"
2791,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'UPBoriginal', 'propertyState'})"
2792,0.06060606060606061,"frozenset({'UPBoriginal', 'interestRateOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2793,0.06060606060606061,"frozenset({'interestRateOriginal', 'LTVoriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2794,0.06060606060606061,"frozenset({'LTV', 'interestRateOriginal', 'LTVoriginal', 'interestRateCurrent', 'UPBoriginal'})"
2795,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'loanPurpose'})"
2796,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose'})"
2797,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'postalCode', 'interestRateCurrent', 'loanPurpose'})"
2798,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'interestRateCurrent', 'loanPurpose', 'productType'})"
2799,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose'})"
2800,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'loanPurpose'})"
2801,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'interestRateCurrent', 'loanPurpose', 'productType'})"
2802,0.06060606060606061,"frozenset({'loanAge', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose'})"
2803,0.06060606060606061,"frozenset({'loanAge', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose', 'productType'})"
2804,0.06060606060606061,"frozenset({'loanAge', 'postalCode', 'interestRateCurrent', 'loanPurpose', 'productType'})"
2805,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits'})"
2806,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent'})"
2807,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'productType'})"
2808,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'postalCode', 'interestRateCurrent', 'numberOfUnits'})"
2809,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'interestRateCurrent', 'numberOfUnits', 'productType'})"
2810,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'postalCode', 'interestRateCurrent', 'productType'})"
2811,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits'})"
2812,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits', 'productType'})"
2813,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'productType'})"
2814,0.06060606060606061,"frozenset({'loanAge', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'productType'})"
2815,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose'})"
2816,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'loanPurpose'})"
2817,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'loanPurpose', 'productType'})"
2818,0.06060606060606061,"frozenset({'modificationFlag', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose'})"
2819,0.06060606060606061,"frozenset({'modificationFlag', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose', 'productType'})"
2820,0.06060606060606061,"frozenset({'modificationFlag', 'postalCode', 'interestRateCurrent', 'loanPurpose', 'productType'})"
2821,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose'})"
2822,0.06060606060606061,"frozenset({'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose', 'productType'})"
2823,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'loanPurpose', 'productType'})"
2824,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose', 'productType'})"
2825,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2826,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2827,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
2828,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2829,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'propertyState'})"
2830,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType'})"
2831,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal'})"
2832,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'propertyState'})"
2833,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal', 'propertyState'})"
2834,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal'})"
2835,0.06060606060606061,"frozenset({'interestRateCurrent', 'loanTermOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2836,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2837,0.06060606060606061,"frozenset({'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2838,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2839,0.06060606060606061,"frozenset({'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2840,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2841,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'propertyState'})"
2842,0.06060606060606061,"frozenset({'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState'})"
2843,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal'})"
2844,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'propertyState'})"
2845,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits'})"
2846,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits', 'productType'})"
2847,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'productType'})"
2848,0.06060606060606061,"frozenset({'modificationFlag', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'productType'})"
2849,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'productType'})"
2850,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2851,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2852,0.06060606060606061,"frozenset({'numberOfBorrowers', 'UPBoriginal', 'postalCode', 'interestRateCurrent', 'UPBactual'})"
2853,0.06060606060606061,"frozenset({'numberOfBorrowers', 'UPBoriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2854,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2855,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2856,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2857,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2858,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2859,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2860,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'productType', 'propertyState'})"
2861,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'productType', 'UPBoriginal', 'propertyState'})"
2862,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal'})"
2863,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'UPBoriginal', 'propertyState'})"
2864,0.06060606060606061,"frozenset({'UPBoriginal', 'postalCode', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2865,0.06060606060606061,"frozenset({'postalCode', 'LTVoriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2866,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2867,0.06060606060606061,"frozenset({'interestRateCurrent', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2868,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2869,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2870,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'propertyState'})"
2871,0.06060606060606061,"frozenset({'UPBoriginal', 'LTV', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2872,0.06060606060606061,"frozenset({'UPBoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2873,0.06060606060606061,"frozenset({'UPBoriginal', 'LTVoriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2874,0.06060606060606061,"frozenset({'LTV', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2875,0.06060606060606061,"frozenset({'LTV', 'LTVoriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2876,0.06060606060606061,"frozenset({'LTVoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState'})"
2877,0.06060606060606061,"frozenset({'LTV', 'creditScoreOriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2878,0.06060606060606061,"frozenset({'LTV', 'LTVoriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2879,0.06060606060606061,"frozenset({'LTVoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBoriginal', 'propertyState'})"
2880,0.06060606060606061,"frozenset({'LTV', 'creditScoreOriginal', 'interestRateCurrent', 'LTVoriginal', 'propertyState'})"
2881,0.06060606060606061,"frozenset({'UPBoriginal', 'LTV', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual'})"
2882,0.06060606060606061,"frozenset({'UPBoriginal', 'LTVoriginal', 'LTV', 'interestRateCurrent', 'UPBactual'})"
2883,0.06060606060606061,"frozenset({'UPBoriginal', 'LTVoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual'})"
2884,0.06060606060606061,"frozenset({'LTV', 'LTVoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual'})"
2885,0.06060606060606061,"frozenset({'LTV', 'LTVoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBoriginal'})"
2886,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2887,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2888,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'prepaymentPenaltyMortgageFlag'})"
2889,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2890,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'productType', 'propertyState'})"
2891,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'productType'})"
2892,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'productType', 'UPBoriginal'})"
2893,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'propertyState'})"
2894,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'UPBoriginal', 'propertyState'})"
2895,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'UPBoriginal'})"
2896,0.06060606060606061,"frozenset({'interestRateOriginal', 'loanTermOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2897,0.06060606060606061,"frozenset({'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})"
2898,0.06060606060606061,"frozenset({'interestRateOriginal', 'loanTermOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})"
2899,0.06060606060606061,"frozenset({'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
2900,0.06060606060606061,"frozenset({'interestRateOriginal', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})"
