,support,itemsets,length
4574,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'creditScore'})",8
4575,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4576,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4577,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4578,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4579,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4580,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4581,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4582,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4583,0.06060606060606061,"frozenset({'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
